Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
SFBC,Financial Services,Banks - Regional,financial,$46.17,$25.14,$49.44,$29.04,$0.00,"$60,045,289",46.84356568709266,"{'pe': 18.999998, 'ps': 2.8980343, 'pb': 1.110176}",Strong Downtrend,46.719000244140624,46.539257202148434,49.44461679458618,Overvalued,$0.00,"$110,255,712",18.999998,0.17,62,B,,0,$0,$0,[],SELL,Medium,['Good quality company metrics'],"['DCF shows -46% downside', 'Technical: Strong Downtrend', 'High volume selling pressure', 'Trading above peer multiples']",[],Strong Sell,,Sell,Sell,Low,Financial company requiring careful timing. Current signals: sell.,High,['Monitor for fundamental changes before reconsidering'],[]
SFD,Consumer Defensive,Packaged Foods,mature_profitable,$24.11,$62.11,$21.80,$64.18,$0.00,"$24,414,465,986",46.29431861805148,"{'pe': 11.480953, 'ps': 0.6385036, 'pb': 1.5042427}",Short-term Downtrend,24.410999870300294,24.48759220123291,,Undervalued,$0.00,"$9,477,947,392",11.480953,0.11,51,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 158% upside', 'Trading below peer multiples']","['Technical: Short-term Downtrend', 'High volume selling pressure']",[],Strong Buy,,Sell,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with C quality metrics.,Medium,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
SFHG,Industrials,Specialty Business Services,startup_loss_making,$0.72,$0.00,$1.32,$0.00,$16.14,$0,45.71987858516867,,Strong Downtrend,0.7431000053882599,0.7714400017261505,1.3199299955368042,N/A,$0.00,"$14,611,940",,0.077,13,D,Declining,-9.1%,"$153,493,065","$306,986,130","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SFIX,Consumer Cyclical,Apparel Retail,turnaround,$5.46,$-2.04,$10.62,$16.75,$0.00,"$-232,745,749",52.08810525312783,"{'pe': None, 'ps': 0.5585732, 'pb': 3.5546875}",Strong Uptrend,5.537999987602234,5.119199991226196,4.397474986314774,Undervalued,$0.00,"$712,456,768",,0.007,12,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Trading below peer multiples']","['DCF shows -137% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SFLO,,,startup_loss_making,$0.00,$0.00,$36.64,$0.00,$0.00,$0,60.36572907258889,,Strong Uptrend,29.18739070892334,28.12273536682129,26.212460260391236,N/A,$0.00,$0,12.140839,,20,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
SFM,Consumer Defensive,Grocery Stores,growth_profitable,$119.38,$180.11,$152.42,$147.62,$0.00,"$17,601,805,350",19.9467635650672,"{'pe': 24.614433, 'ps': 1.3890401, 'pb': 8.603964}",Strong Downtrend,133.4884994506836,146.10939971923827,152.41869968414306,Undervalued,$0.00,"$11,666,549,760",24.614433,0.173,54,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 51% upside', 'Trading below peer multiples']","['Technical: Strong Downtrend', 'High volume selling pressure']",[],Strong Buy,,Sell,Buy,Low,Growth company with C fundamentals. Multiple analysis methods suggest buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
SFNC,Financial Services,Banks - Regional,financial,$19.74,$29.67,$20.01,$10.12,$0.00,"$4,293,632,295",44.11171613262575,"{'pe': 15.543307, 'ps': 3.8450568, 'pb': 0.7007703}",Strong Downtrend,20.33019323348999,19.8083629989624,20.014250087738038,Overvalued,$0.00,"$2,856,396,544",15.543307,0.087,52,C,,0,$0,$0,[],HOLD,Low,['DCF shows 50% upside'],"['Technical: Strong Downtrend', 'Trading above peer multiples']",[],Strong Buy,,Sell,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SFST,Financial Services,Banks - Regional,financial,$45.06,$33.03,$61.65,$25.93,$0.00,"$270,193,159",56.172612625174,"{'pe': 16.750929, 'ps': 3.5831084, 'pb': 1.0670393}",Strong Uptrend,44.85350017547607,43.097200088500976,37.89184995651245,Overvalued,$0.00,"$368,623,040",16.750929,0.238,67,B,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Good quality company metrics']","['DCF shows -27% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SFWL,Industrials,Integrated Freight & Logistics,turnaround,$1.14,$-7.34,$1.76,$14.31,$0.00,"$-298,133,991",54.64377090432083,"{'pe': 8.142857, 'ps': 0.17401285, 'pb': 0.76152307}",Strong Uptrend,1.1209999740123748,1.050739984512329,1.017834993004799,Undervalued,$0.00,"$94,047,160",8.142857,0.16,57,C,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Trading below peer multiples']",['DCF shows -744% downside'],[],Strong Sell,,Buy,Buy,Low,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SGA,Communication Services,Broadcasting,mature_profitable,$12.30,$18.18,$11.04,$23.69,$0.00,"$117,052,519",50.1329052832549,"{'pe': 37.272728, 'ps': 0.71781635, 'pb': 0.48394713}",Downtrend,12.128999948501587,12.547123165130616,11.836017723083495,Undervalued,$0.00,"$79,211,032",37.272728,-0.05,34,D,,0,$0,$0,['Weak financial health'],BUY,Medium,"['DCF shows 48% upside', 'Trading below peer multiples']","['Technical: Downtrend', 'Poor quality metrics']",[],Strong Buy,,Sell,Buy,Medium,Stable dividend-paying company. DCF suggests Strong Buy with D quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
SGBX,Industrials,Metal Fabrication,startup_loss_making,$9.02,$0.00,$33.78,$0.00,$0.44,$0,37.976082837357595,,Strong Downtrend,9.574300003051757,19.64540012359619,33.77759002685547,N/A,$0.00,"$4,357,715",,-0.404,5,D,Declining,-36.4%,"$4,976,618","$9,953,236","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SGC,Consumer Cyclical,Apparel Manufacturing,mature_profitable,$10.98,$30.30,$12.08,$31.27,$0.00,"$483,804,478",41.222041905337,"{'pe': 21.529411, 'ps': 0.30426878, 'pb': 0.90991956}",Strong Downtrend,12.13899998664856,11.5573410987854,12.083143258094788,Undervalued,$0.00,"$175,331,840",21.529411,0.093,54,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 176% upside', 'Trading below peer multiples']",['Technical: Strong Downtrend'],[],Strong Buy,,Sell,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
SGD,Real Estate,Real Estate - Development,reit,$1.37,$-36.99,$2.37,$1.23,$0.00,"$-139,039,450",56.27270722694677,"{'pe': None, 'ps': 3.3518987, 'pb': 0.96546865}",Uptrend,1.2449999928474427,1.2029799926280975,1.3193316841125489,Overvalued,$0.00,"$5,149,371",,32.265,10,D,,0,$0,$0,['Weak financial health'],SELL,Medium,['Technical: Uptrend'],"['DCF shows -2800% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Reit company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
SGHT,Healthcare,Medical Devices,startup_loss_making,$3.52,$0.00,$2.76,$0.00,$4.82,$0,42.615606856906865,,Downtrend,3.7114999890327454,3.748199987411499,3.331450001001358,N/A,$0.00,"$184,333,104",,-0.085,15,D,Weak (<15%),13.6%,"$79,866,000","$191,678,400","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SGLY,Industrials,Integrated Freight & Logistics,startup_loss_making,$1.07,$0.00,$2.16,$0.00,$5.01,$0,45.22666788567418,,Uptrend,1.154500013589859,1.0698000049591065,1.1308500009775162,N/A,$0.00,"$4,497,736",,-0.187,20,D,Declining,-22.6%,"$3,136,681","$6,273,362","['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SGML,Basic Materials,Other Industrial Metals & Mining,commodity,$6.10,$-9.34,$8.41,$3.02,$0.00,"$-1,040,065,805",52.18041826894281,"{'pe': None, 'ps': 5.0570292, 'pb': 7.384988}",Uptrend,6.035999965667725,6.063099966049195,8.34864999294281,Overvalued,$0.00,"$680,140,160",,-0.632,0,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['DCF shows -253% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Commodity company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SGMO,Healthcare,Biotechnology,startup_loss_making,$0.53,$0.00,$0.87,$0.00,$0.51,$0,49.391702027304994,,Strong Downtrend,0.5299999952316284,0.532799997329712,0.8672499996423721,N/A,$0.00,"$159,091,408",,50.421,13,D,Weak (<15%),0.5%,"$57,800,000","$138,720,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SGMT,Healthcare,Biotechnology,startup_loss_making,$6.73,$0.00,$4.35,$0.00,$4.04,$0,43.38650188008646,,Downtrend,6.967500066757202,8.058200025558472,5.457150003314018,N/A,$0.00,"$218,870,368",,,18,D,Declining,-100.0%,$0,$0,"['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SGRP,Industrials,Specialty Business Services,startup_loss_making,$1.13,$0.00,$1.36,$0.00,$3.07,$0,47.40997186460306,,Strong Downtrend,1.167499989271164,1.1433999919891358,1.3639499974250793,N/A,$0.00,"$27,012,370",,-0.11,0,D,Declining,-5.5%,"$43,402,000","$86,804,000","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SGRY,Healthcare,Medical Care Facilities,turnaround,$21.77,$26.09,$22.59,$100.99,$0.00,"$3,344,837,276",45.238149781853714,"{'pe': None, 'ps': 0.86225486, 'pb': 1.5854636}",Strong Downtrend,22.1290002822876,22.371100120544433,22.589225063323976,Undervalued,$0.00,"$2,791,118,848",,0.084,7,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 20% upside', 'Trading below peer multiples']","['Technical: Strong Downtrend', 'Poor quality metrics']",[],Buy,,Sell,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SHBI,Financial Services,Banks - Regional,financial,$17.04,$15.29,$22.40,$14.27,$0.00,"$510,869,929",54.844920441803026,"{'pe': 10.518519, 'ps': 2.7349064, 'pb': 1.0062003}",Strong Uptrend,17.07000026702881,16.37005117416382,15.11304934501648,Overvalued,$0.00,"$569,432,128",10.518519,0.135,62,B,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Good quality company metrics']","['DCF shows -10% downside', 'Trading above peer multiples']",[],Sell,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SHC,Healthcare,Diagnostics & Research,mature_profitable,$16.00,$6.20,$23.23,$8.66,$0.00,"$1,762,216,750",56.88545213403459,"{'pe': 177.77777, 'ps': 4.0414443, 'pb': 8.888889}",Strong Uptrend,16.04399995803833,14.305299968719483,12.853224983215332,Overvalued,$0.00,"$4,544,745,472",177.77777,0.064,29,D,,0,$0,$0,['Weak financial health'],SELL,Medium,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -61% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Stable dividend-paying company. DCF suggests Strong Sell with D quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
SHEN,Communication Services,Telecom Services,startup_loss_making,$13.58,$0.00,$11.68,$0.00,$2.89,$0,50.547673102244666,,Downtrend,13.523000049591065,13.630399990081788,12.772899980545043,N/A,$0.00,"$745,502,208",,0.032,5,D,Weak (<15%),8.1%,"$328,058,000","$656,116,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SHFS,Financial Services,Banks - Regional,financial,$3.26,$-4.11,$5.79,$8.04,$0.00,"$-11,982,558",48.24341453268407,"{'pe': None, 'ps': 0.8110595, 'pb': -0.5159044}",Uptrend,3.4822499990463256,3.1507999992370603,4.650955018401146,Undervalued,$0.00,"$9,506,017",,-0.564,10,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']","['DCF shows -226% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Financial company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SHFSW,Financial Services,Banks - Regional,financial,$0.02,$-inf,$0.02,$0.00,$0.00,"$-11,982,558",,"{'pe': None, 'ps': None, 'pb': -0.0037189429}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,-0.564,10,D,,0,$0,$0,['Weak financial health'],SELL,Medium,[],"['DCF shows -inf% downside', 'Poor quality metrics']","['Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Strong Sell,,Neutral,Hold,Medium,Financial company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
SHIM,Industrials,Engineering & Construction,startup_loss_making,$2.76,$0.00,$5.04,$0.00,$26.16,$0,46.975530788536965,,Strong Uptrend,3.026999998092651,2.514700002670288,2.1364100033044817,N/A,$0.00,"$97,470,792",,0.417,22,D,Declining,-4.7%,"$480,236,000","$960,472,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
SHIP,Industrials,Marine Shipping,cyclical,$8.93,$0.00,$12.52,$11.46,$0.00,$0,66.62464662969467,"{'pe': 12.232877, 'ps': 1.2636112, 'pb': 0.72419107}",Strong Uptrend,8.402000045776367,7.669200029373169,6.766525449752808,Undervalued,$0.00,"$186,658,112",12.232877,-0.131,29,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],,,Buy,Buy,Medium,Cyclical company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
SHLS,Technology,Solar,mature_profitable,$7.20,$11.71,$13.61,$8.60,$0.00,"$1,960,107,322",58.575503966801485,"{'pe': 60.0, 'ps': 3.009865, 'pb': 2.094241}",Strong Uptrend,6.984250068664551,6.081100025177002,4.840224994421005,Undervalued,$0.00,"$1,205,011,456",60.0,0.117,54,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 63% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples']",[],[],Strong Buy,,Buy,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
SHMD,Industrials,Specialty Industrial Machinery,turnaround,$2.81,$5.22,$4.10,$3.32,$0.00,"$224,738,719",60.36346778752769,"{'pe': None, 'ps': 1.5223681, 'pb': -4.231928}",Uptrend,2.43895001411438,2.605119996070862,2.8297800034284593,Overvalued,$0.00,"$121,005,424",,-0.266,7,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,"['DCF shows 86% upside', 'Technical: Uptrend', 'Strong volume supporting uptrend']","['Trading above peer multiples', 'Poor quality metrics']",[],Strong Buy,,Buy,Sell,Medium,Turnaround company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",[]
SHMDW,Industrials,Specialty Industrial Machinery,turnaround,$0.28,$inf,$0.28,$0.00,$0.00,"$224,738,719",,"{'pe': None, 'ps': None, 'pb': -0.42740965}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,-0.266,7,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,['DCF shows inf% upside'],['Poor quality metrics'],"['Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Strong Buy,,Neutral,Hold,Medium,Turnaround company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",[]
SHOO,Consumer Cyclical,Footwear & Accessories,mature_profitable,$32.93,$51.80,$41.37,$34.09,$0.00,"$3,763,329,722",70.52518198741149,"{'pe': 25.929134, 'ps': 1.031436, 'pb': 2.8712182}",Uptrend,30.63882474899292,27.798969268798828,29.62582000732422,Undervalued,$0.00,"$2,392,443,392",25.929134,0.068,42,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 57% upside', 'Technical: Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']",[],[],Strong Buy,,Buy,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
SHOP,Technology,Software - Application,mature_profitable,$149.94,$38.86,$241.59,$66.45,$0.00,"$47,419,693,364",57.520691059014126,"{'pe': 83.3, 'ps': 19.470518, 'pb': 16.069017}",Strong Uptrend,145.525,138.30259963989258,114.09774978637695,Overvalued,$0.00,"$194,977,775,616",83.3,0.311,74,B,,0,$0,$0,[],SELL,Medium,"['Technical: Strong Uptrend', 'Good quality company metrics']","['DCF shows -74% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Stable dividend-paying company. DCF suggests Strong Sell with B quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
SHOT,Consumer Defensive,Beverages - Non-Alcoholic,startup_loss_making,$0.28,$0.00,$0.16,$0.00,$0.06,$0,31.970587635918257,,Downtrend,0.37319999784231184,0.5664800012111664,0.5102599999308586,N/A,$0.00,"$59,923,800",,-0.937,8,D,Exceptional (>50%),68.0%,"$701,967","$5,615,736","['High volatility - total loss possible', 'Critical: <1 year cash runway', 'Weak financial health']",MONITOR,Low,['Strong revenue growth with adequate runway'],"['Technical: Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],,Speculative Buy,Sell,,Very High,High-risk speculative play on revenue growth potential. Speculative Buy based on cash runway and growth metrics.,Medium,"['Wait for clearer fundamental signals', 'Consider adding to watchlist for quarterly review']",[]
SHOTW,Consumer Defensive,Beverages - Non-Alcoholic,startup_loss_making,$0.02,$0.00,$0.02,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,-0.937,8,D,Exceptional (>50%),68.0%,"$701,967","$5,615,736","['High volatility - total loss possible', 'Critical: <1 year cash runway', 'Weak financial health']",SPECULATIVE BUY,Low - High Risk,['Strong revenue growth with adequate runway'],['Poor quality metrics'],['Technical: Insufficient Moving Averages Data'],,Speculative Buy,Neutral,,Very High,High-risk speculative play on revenue growth potential. Speculative Buy based on cash runway and growth metrics.,Medium,"['Limit position size to <2% of portfolio', 'Monitor cash burn rate and runway quarterly', 'Set stop-loss at -50% to limit downside', 'Track revenue growth sustainability']",[]
SHPD,,,startup_loss_making,$0.00,$0.00,$18.06,$0.00,$0.00,$0,50.509829592469586,,Near-term Downtrend,20.774399948120116,,,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Near-term Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
SHPH,Healthcare,Drug Manufacturers - Specialty & Generic,startup_loss_making,$4.38,$0.00,$6.75,$0.00,$3.83,$0,65.35477417405946,,Uptrend,3.65860002040863,3.654620008468628,9.562155003547668,N/A,$0.00,"$4,689,986",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
SHPU,,,startup_loss_making,$0.00,$0.00,$43.42,$0.00,$0.00,$0,45.519639910692646,,Near-term Uptrend,31.197199726104735,,,N/A,$0.00,$0,66.09794,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Near-term Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
SHRY,,,startup_loss_making,$0.00,$0.00,$49.37,$0.00,$0.00,$0,53.535737128606065,,Strong Uptrend,42.55590000152588,42.38031982421875,40.95515249252319,N/A,$0.00,$0,15.804753,,20,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
SHV,,,startup_loss_making,$0.00,$0.00,$110.66,$0.00,$0.00,$0,97.03911453745253,,Strong Uptrend,110.24093399047851,109.93672424316406,108.56717952728272,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
SHY,,,turnaround,$0.00,$0.00,$84.23,$0.00,$0.00,$0,65.65690468592162,"{'pe': 3770.4543, 'ps': None, 'pb': 0.96182835}",Strong Uptrend,82.8574333190918,82.493447265625,81.27520263671875,Overvalued,$0.00,"$17,361,434,624",3770.4543,,5,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,['Technical: Strong Uptrend'],"['Trading above peer multiples', 'Poor quality metrics']",['DCF suggests fair valuation'],Hold,,Buy,Sell,Medium,Turnaround company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
SIBN,Healthcare,Medical Devices,startup_loss_making,$14.26,$0.00,$11.90,$0.00,$21.12,$0,34.611673167027575,,Downtrend,15.764500188827515,16.210400047302247,16.14290002822876,N/A,$0.00,"$615,189,760",,0.217,35,D,Moderate (15-30%),20.4%,"$167,178,000","$802,454,400",['Weak financial health'],MONITOR,Low,[],"['Technical: Downtrend', 'Poor quality metrics']",['Mixed startup fundamentals'],,Monitor,Sell,,Very High,High-risk speculative play on revenue growth potential. Monitor based on cash runway and growth metrics.,Medium,"['Wait for clearer fundamental signals', 'Consider adding to watchlist for quarterly review']",[]
